	id	size	size	sex	height	weight	x2d	y2d	x3d	y3d	z3d
3264	135542	2	0.034483	M			0.630081	0.396494	18.3316979082038	6.320160685211183	-42.01417516744981
13132	135546	2	0.034483	F	174	65.0	0.119693	0.564833	-13.125067394711987	86.20047043118329	-12.73754842567117
14527	135549	5	0.137931	F	162	53.0	0.896212	0.456363	15.416552011422677	21.212306875138726	-16.98170116907374
14528	135550	4	0.103448	F	161	53.0	0.889287	0.463359	9.991572025311054	17.31884532074663	-63.95083443511756
13133	135551	9	0.275862	M	178	75.0	0.7879	0.266713	-18.6297667560307	56.27245631548736	-19.39024241552291
15974	135555	1	0.0	M	177	68.0	0.893451	0.647382	-31.502174358657726	79.38377145566098	23.529795668846013
11740	135559	7	0.206897	M	182	79.0	0.152827	0.677796	14.126643996974545	5.156842622513665	27.58346299212379
14529	135564	1	0.0	M	172	65.0	0.526922	0.899705	89.8690114940284	-70.08929198970553	42.84433436980384
6903	135569	1	0.0	M	179	89.0	0.521362	0.77443	84.72120017035702	-65.58986215928647	36.98333005255618
18957	135570	5	0.137931	M	176	59.0	0.246732	0.910104	21.173799909005123	-30.615220389109545	30.341989219591778
13134	135571	2	0.034483	M	185	96.0	0.61286	0.143006	-43.881465721223734	53.73325724808997	11.667343763884126
18958	135572	3	0.068966	M	184	66.0	0.259446	0.912916	54.45357014842282	-39.86474710575868	-37.03692032084458
18959	135573	1	0.0	M	175	68.0	0.84147	0.182513	-48.516784432371544	61.68869996798786	76.5495221758722
18960	135574	1	0.0	M	178	84.0	0.661323	0.947881	11.365221545579772	54.67904651546134	-59.78580414457106
18961	135575	2	0.034483	M	189	83.0	0.428913	0.97481	29.30654901709532	-8.858640858954999	-66.69015326066665
20982	135576	1	0.0	M	186	91.0	0.751935	0.928073	10.19165009651664	74.42251262977456	-53.74477560540647
18962	135577	4	0.103448	F	162	61.0	0.224153	0.118224	-95.1756430173221	-76.48556030571626	27.391387850239383
18963	135578	1	0.0	F	153	53.0	0.88151	0.79	-6.790234659718507	80.65294515681192	-31.722817285403302
18964	135579	3	0.068966	M	162	54.0	0.247302	0.906193	54.84881656054051	-42.87254662421568	-39.96463749885725
20983	135580	1	0.0	M	181	75.0	0.989551	0.590367	-20.767953278175966	96.43946783221818	24.986038415334427
18965	135581	1	0.0	F	169	64.0	0.636304	0.955816	3.904773119850489	40.674327820403185	-70.70547046302651
18966	135582	1	0.0	F	163	60.0	0.61516	0.956655	4.084909059952011	36.915874349262324	-74.79128993516915
18967	135583	1	0.0	M	180	90.0	0.794529	0.875937	10.385336231409308	76.49423216679084	-50.1744774097657
18968	135584	3	0.068966	F	170	62.0	0.024077	0.564073	90.3182376417584	-88.43913581295253	82.58766741787927
18969	135585	4	0.103448	F	161	54.0	0.968611	0.448771	-42.76326387194639	81.96385850796531	36.56578323759548
18970	135586	3	0.068966	F	178	75.0	0.191506	0.159748	-96.26060968340535	-82.32321050181635	16.286902093098053
18971	135587	4	0.103448	F	165	60.0	0.970651	0.489905	-40.33721628310501	84.50824221610593	27.226558960873458
18972	135588	3	0.068966	M	179	72.0	0.432413	0.969017	28.166002429655407	-8.070989996294152	-67.53137636844461
18973	135589	1	0.0	F	157	54.0	0.884892	0.793519	-6.714922657335551	80.94224598306769	-33.082035598351844
18974	135590	2	0.034483	F	172	72.0	0.187305	0.170974	-96.8395413893731	-84.30998951758454	12.72820900582244
18975	135591	4	0.103448	M	190	89.0	0.702979	0.073659	-62.05427757236243	30.92380935356362	75.83415375534558
18976	135592	2	0.034483	M	182	100.0	0.698944	0.081156	-62.051298665843895	31.43667208207179	70.72379832659021
18977	135593	1	0.0	M	180	76.0	0.961553	0.61149	-18.30448007870734	96.34977979287888	19.842038222782794
18978	135594	1	0.0	M	188	104.0	0.742987	0.910075	10.867702962667085	69.78836683138321	-61.2664150137787
18979	135595	1	0.0	M	180	86.0	0.740953	0.912056	10.702244402046201	70.92968494387537	-58.07235174868545
18980	135596	5	0.137931	F	170	55.0	0.979497	0.49274	-38.46221440870779	84.7228354089815	33.74252976954894
18981	135597	3	0.068966	M	178	65.0	0.441789	0.97199	28.32900798925841	-8.54437282758896	-68.42603457265962
18982	135598	5	0.137931	M	180	73.0	0.38678	0.062048	-80.00866788894935	-42.27742267621266	51.34654988461672
18983	135599	5	0.137931	M	185	77.0	0.384937	0.057863	-80.00721099645048	-42.89687265523633	51.890247548439035
18984	135600	1	0.0	F	170	65.0	0.871716	0.803221	-2.8708829793760096	77.62266039234294	-34.21027093929432
18985	135601	2	0.034483	M	188	86.0	0.101122	0.767933	85.77793046541103	-70.00590397770024	20.70482195782384
18986	135602	2	0.034483	M	188	95.0	0.549044	0.971831	17.560723845245278	15.259474160068526	-77.67805726526433
18987	135603	1	0.0	M	188	80.0	0.571003	0.97089	16.060917136506298	20.7119396344982	-72.63794826368326
18988	135604	3	0.068966	M	179	62.0	0.243766	0.900201	54.807501434837796	-43.69043326446842	-37.21682516727724
18989	135605	4	0.103448	M	173	56.0	0.232266	0.899688	55.062001063752255	-43.801582204730906	-37.463911176613
18990	135606	7	0.206897	M	173	53.0	0.229712	0.906879	55.10473190990753	-44.2149901757438	-37.813712116490976
18991	135607	7	0.206897	F	168	65.0	0.022127	0.580362	89.4954682600306	-87.41376833962116	72.48222041874381
18992	135608	4	0.103448	F	158	50.0	0.969072	0.460203	-41.2059865234574	82.44290447888235	34.765008905351394
18993	135609	5	0.137931	F	158	52.0	0.971184	0.497524	-39.100194143834706	84.60252430809913	27.316896859866745
18994	135610	2	0.034483	M	175	70.0	0.153408	0.845782	64.82818376335749	-59.855773804893175	-20.257091139794998
18995	135611	1	0.0	M	178	71.0	0.172743	0.852006	64.97745061953204	-59.39391587338876	-23.279988878845487
18996	135612	3	0.068966	M	182	80.0	0.092882	0.251307	-90.87739024789327	-89.97749608343885	3.2236538338133784
18997	135613	1	0.0	F	172	66.0	0.743973	0.112404	-68.64910453080918	36.2178166795744	67.45796739607087
18998	135614	1	0.0	F	170	65.0	0.494938	0.97618	12.728192481231034	-6.908256668863653	-79.48714599511753
18999	135615	2	0.034483	F	156	52.0	0.134331	0.832089	70.63448709961901	-73.8832512480769	-14.344216957723921
19000	135616	8	0.241379	F	165	59.0	0.519232	0.041246	-78.90572694306489	-27.109326312794764	55.91838761865793
19001	135617	6	0.172414	F	161	54.0	0.481825	0.033028	-81.52568383260525	-35.95266434767272	53.50341337957011
19002	135618	1	0.0	M	192	90.0	0.044999	0.65747	90.08963220550805	-80.26573493449504	50.345713893488075
19003	135619	2	0.034483	M	177	79.0	0.089594	0.737493	87.70171902501345	-73.27453871889523	26.986939139695217
19004	135620	2	0.034483	M	188	88.0	0.088224	0.740771	87.66630383508021	-73.41757032434987	27.403693932452946
19005	135621	2	0.034483	M	178	71.0	0.935454	0.322268	-43.02264635911723	80.86167545805614	59.631065294468385
19006	135622	3	0.068966	M	180	86.0	0.0648	0.345304	-92.5087862115988	-90.18999394475243	-16.753148076817677
19007	135623	2	0.034483	F	158	50.0	0.028798	0.589456	89.59919296540014	-88.35680599302268	70.45243535114463
19008	135624	2	0.034483	M	175	73.0	0.979839	0.593357	-20.15963098760459	93.15561651409344	16.59709392860895
19009	135625	1	0.0	M	175	79.0	0.97265	0.602493	-20.115321272665778	93.8842265314336	12.245077696855677
20984	135626	1	0.0	M	183	77.0	0.99113	0.585802	-20.80159593231562	98.33658578342545	20.02487472484044
19010	135627	1	0.0	F	154	58.0	0.964025	0.612406	-26.786527239215747	86.60057837925619	2.669626938633321
19011	135628	2	0.034483	F	171	68.0	0.97713	0.611803	-26.84946367008041	86.49640943409779	5.3083227815259795
20985	135629	1	0.0	F	172	61.0	0.982135	0.610019	-29.082965870352176	94.48818646018846	14.283361666479076
19012	135630	1	0.0	F	165	70.0	0.615415	0.961677	4.728832263662678	33.20646745280401	-84.64637050507973
19013	135631	1	0.0	F	165	63.0	0.593905	0.965401	5.388990101095878	22.565995145110115	-80.29558958943956
19014	135632	1	0.0	F	162	62.0	0.605276	0.966658	5.161295891356218	26.798199099385464	-80.50600707501398
19015	135633	1	0.0	F	172	67.0	0.600229	0.961053	5.096967565824205	25.32335017856701	-77.09100767948863
19016	135634	1	0.0	F	168	67.0	0.636251	0.958569	4.589157732686008	36.75789010695161	-79.67519907810362
19017	135635	2	0.034483	M	176	65.0	0.902654	0.774073	-2.4206056763226442	88.65888045937722	-20.237013478010198
19018	135636	1	0.0	M	170	74.0	0.891535	0.771363	-2.2871828976824347	87.05225565163379	-24.38447056907312
19019	135637	3	0.068966	F	162	61.0	0.205332	0.143497	-95.36096508026795	-80.98445676257272	15.917497591207864
20986	135638	1	0.0	M	186	84.0	0.298487	0.952815	50.65972094830478	-33.072413015467816	-50.32816154474158
19020	135639	1	0.0	M	170	79.0	0.661463	0.950616	11.913345928749408	51.53064495782937	-67.2982086182496
19021	135640	1	0.0	M	185	80.0	0.726706	0.106343	-61.819591470625745	39.38990010320465	74.54461699486446
19022	135641	2	0.034483	F	173	61.0	0.228152	0.12419	-95.52238053377636	-77.34662393886651	26.587664305914107
19023	135642	4	0.103448	F	171	65.0	0.173852	0.170973	-95.42978438865185	-90.07940998582274	10.163325517424175
19024	135643	4	0.103448	M	186	73.0	0.940738	0.328248	-41.92803392966274	79.46149823867522	58.140978041507566
19025	135644	2	0.034483	M	184	82.0	0.062095	0.360238	-91.89528328431521	-91.09613320215573	-18.55018978227685
19026	135645	3	0.068966	M	180	80.0	0.081798	0.729357	88.04765322145461	-73.67230527404615	30.846347635112835
19027	135646	2	0.034483	M	180	82.0	0.913994	0.761553	-6.377133827146211	93.36376746164348	-22.3143535526604
19028	135647	1	0.0	M	176	71.0	0.908101	0.754354	-6.079783111431205	88.75134631024521	-19.363776459817547
19029	135648	1	0.0	F	167	61.0	0.150505	0.825456	66.25107894836802	-68.1861855494882	-11.554086559815664
19030	135649	1	0.0	F	170	65.0	0.145103	0.824822	66.64054163275996	-70.8118269255375	-14.969896408612204
19031	135650	1	0.0	F	167	63.0	0.148509	0.827515	66.70243551022865	-71.15702929701436	-17.434780049736066
19032	135651	1	0.0	F	162	65.0	0.1293	0.808799	71.43805471934733	-72.51963420445891	-8.377990733536159
19033	135652	3	0.068966	M	189	93.0	0.088397	0.275707	-91.30152468494595	-88.7920164661458	-2.845781542454875
19034	135653	1	0.0	M	183	85.0	0.818829	0.854006	10.387768428140689	77.06782075310277	-41.970122341617646
20987	135654	1	0.0	F	175	67.0	0.74973	0.092625	-68.7555041625707	36.311731294473105	71.84130073712755
19035	135655	2	0.034483	F	166	64.0	0.213064	0.140246	-94.5091316481114	-81.62848059159371	16.57418709207884
19036	135656	3	0.068966	M	180	74.0	0.08189	0.272149	-90.61196700171394	-91.91876311621036	-1.3705295586595714
19037	135657	4	0.103448	F	169	67.0	0.159092	0.173626	-96.28510995953344	-92.52153274337637	8.79944722714009
19038	135658	3	0.068966	F	173	67.0	0.191342	0.156261	-96.55382247773855	-83.41197996741893	16.983761048251935
19039	135659	5	0.137931	M	187	98.0	0.054867	0.364769	-92.27356844577628	-92.23490292695757	-24.48017057300647
19040	135660	2	0.034483	F	172	68.0	0.198182	0.155068	-95.7279722753155	-83.35834517664424	17.05212865701776
19041	135661	5	0.137931	M	180	74.0	0.067141	0.300165	-91.14260177629966	-93.56224051809271	-6.275878519381509
19042	135662	3	0.068966	M	185	90.0	0.084963	0.284713	-91.09500973207923	-89.46566512082357	-7.7719922985998435
19043	135663	4	0.103448	F	166	66.0	0.213564	0.13089	-94.52213648110849	-81.96806190177112	18.699554438321
19044	135664	16	0.517241	F	167	63.0	0.18221	0.152052	-96.12254772548873	-86.70620141977398	17.091597328715608
19045	135665	3	0.068966	F	168	57.0	0.194584	0.154581	-96.44859723748901	-83.71960324558593	18.262733300113428
19046	135666	1	0.0	F	162	60.0	0.208589	0.137205	-94.41466946244422	-82.96005070828154	17.490253794610776
20988	135667	2	0.034483	F	168	60.0	0.204683	0.118378	-95.23686092804965	-82.97339679080052	24.95406461976036
19047	135668	2	0.034483	F	161	61.0	0.203591	0.139203	-95.00358859068113	-83.26410403823917	17.105002933643064
19048	135669	6	0.172414	F	180	67.0	0.482933	0.052317	-80.43903535937599	-35.54231144375955	54.1147288367596
19049	135670	8	0.241379	F	166	61.0	0.516289	0.045946	-78.67968811146469	-29.582175465775606	55.405652317672775
19050	135671	6	0.172414	F	168	58.0	0.466792	0.051829	-80.0766728599157	-39.277820797790845	49.739569923957696
19051	135672	2	0.034483	F	165	59.0	0.520882	0.046753	-79.11078301921972	-27.245834236629896	54.64487836323103
19052	135673	6	0.172414	M	180	76.0	0.38034	0.058381	-79.89593094171443	-45.33813809053936	46.43407720510721
19053	135674	18	0.586207	F	162	59.0	0.508149	0.026943	-79.3678550199615	-31.72045985847492	53.35717668087638
19054	135675	6	0.172414	F	171	58.0	0.478557	0.045026	-80.26330024610878	-37.54859458455413	53.97986828508388
19055	135676	27	0.896552	F	171	58.0	0.524523	0.050852	-78.19141288884796	-27.27501409423097	54.87747412934614
19056	135677	2	0.034483	F	170	59.0	0.497616	0.055897	-78.56619010685694	-35.80796980484274	51.474479968698574
19057	135678	6	0.172414	F	160	49.0	0.469222	0.046395	-80.09173489730597	-38.70892335881732	50.46753865446155
20989	135679	1	0.0	F	176	65.0	0.540729	0.023201	-75.55449547758388	-19.816752122378794	64.49685173507909
19058	135680	5	0.137931	F	180	67.0	0.479539	0.049386	-79.48658182000717	-39.31544972423998	51.28139322165805
19059	135681	4	0.103448	M	179	69.0	0.365794	0.065336	-80.645791463443	-48.269789621380994	47.393015755362875
19060	135682	5	0.137931	F	162	58.0	0.517873	0.050618	-79.69970931448827	-27.43082154757663	53.705767036489064
19061	135683	8	0.241379	F	158	51.0	0.528221	0.045666	-78.93234185271508	-24.233444254366027	54.63198437220778
19062	135684	1	0.0	F	168	55.0	0.95901	0.379735	-47.04303171962434	75.71941614064409	40.84364039374421
19063	135685	1	0.0	M	183	93.0	0.733142	0.098601	-61.68323057486069	39.71781050615907	69.95680490854751
19064	135686	4	0.103448	M	181	101.0	0.696575	0.073454	-61.74612024878003	28.606500369522326	68.20235168740538
19065	135687	3	0.068966	F	170	79.0	0.740972	0.113335	-69.18233189824554	38.284904828948775	61.70381695361936
19066	135688	1	0.0	M	186	95.0	0.735035	0.096825	-61.4515663945455	38.35994818801154	67.52300615975028
19067	135689	2	0.034483	M	188	104.0	0.721111	0.100484	-61.9591958798691	35.680285906615566	66.72457285528412
19068	135690	3	0.068966	F	170	77.0	0.732175	0.108037	-68.88404048933681	34.23402654835352	59.56789204787205
19069	135691	1	0.0	M	188	105.0	0.735946	0.102818	-61.70169467846268	40.575405972005186	68.89944762491528
19070	135692	1	0.0	M	184	78.0	0.951643	0.355344	-40.43700985611657	81.66542554110931	52.28305320549313
20990	135693	6	0.172414	F	171	63.0	0.517791	0.00938	-77.0304084847743	-28.909675975758187	59.20709723510132
19071	135694	3	0.068966	F	163	58.0	0.977225	0.46808	-41.01135093103556	82.75958603404943	30.810204203971477
19072	135695	2	0.034483	F	167	58.0	0.970485	0.468748	-39.44119447806437	80.25869497536135	30.724033924985005
19073	135696	8	0.241379	F	162	60.0	0.973625	0.462218	-41.69741697285708	82.53850796165516	30.471068354948205
19074	135697	4	0.103448	M	192	85.0	0.879607	0.240371	-47.415394199537936	68.59092337831812	68.8924502253492
19075	135698	8	0.241379	M	179	74.0	0.89329	0.259374	-46.1851050696752	71.6256143374267	64.24221716881078
19076	135699	2	0.034483	F	167	65.0	0.967166	0.491424	-39.35336303431157	81.40463468713358	23.654882916596
19077	135700	2	0.034483	F	174	68.0	0.967904	0.49429	-39.5193448022912	82.26839829392763	25.91238268893601
19078	135701	22	0.724138	F	160	57.0	0.973003	0.479006	-39.23162591038847	82.04432536118954	24.17315696974997
19079	135702	1	0.0	F	157	48.0	0.968271	0.416185	-47.37408038980019	80.53801571632252	37.50506998905269
19080	135703	4	0.103448	M	183	75.0	0.886649	0.251521	-46.449141686185364	70.07890059218164	66.48246678826933
19081	135704	5	0.137931	F	168	52.0	0.987968	0.478631	-39.41724090949621	82.08101240814881	31.431383443351372
19082	135705	10	0.310345	F	160	52.0	0.966297	0.500139	-38.60550035723436	82.54941309941962	24.994411317377388
19083	135706	7	0.206897	M	174	68.0	0.878238	0.24649	-46.11588889166033	67.81105192087139	65.05799047635075
19084	135707	2	0.034483	M	180	78.0	0.955693	0.36916	-39.91532624702689	83.72489313003015	50.003218649742024
19085	135708	8	0.241379	M	178	70.0	0.88448	0.235439	-46.70936225748277	68.76490284196773	68.55532828510736
19086	135709	1	0.0	M	180	94.0	0.970549	0.5844	-19.96137190825828	90.7925492055939	12.627423343083233
19087	135710	1	0.0	F	163	55.0	0.970711	0.609884	-27.427168308962123	90.00490071702406	12.5836649227402
20991	135711	2	0.034483	M	185	84.0	0.9836	0.607567	-19.5856594179152	93.90235977832248	13.721707034129988
19088	135712	2	0.034483	M	179	76.0	0.982291	0.604772	-20.317862647241125	96.09124436299443	12.481604246235975
19089	135713	2	0.034483	F	173	69.0	0.972434	0.612156	-26.70783281323645	85.48090218431057	4.126519296866853
19090	135714	1	0.0	M	183	84.0	0.971726	0.588683	-19.92750424027621	90.96778262975113	14.609580497804982
19091	135715	2	0.034483	M	171	80.0	0.975972	0.603307	-20.269114743823305	96.03593791928273	9.474936788675848
20992	135716	1	0.0	M	183	79.0	0.992215	0.613992	-19.447931254238895	99.96384970188835	11.544877517311672
19092	135717	2	0.034483	M	182	79.0	0.976862	0.597919	-18.80070797330555	91.94172857987083	14.373702917821856
19093	135718	2	0.034483	F	163	59.0	0.881453	0.80465	-2.687628943550152	77.68335298927812	-37.998179455298455
19094	135719	1	0.0	M	185	96.0	0.889862	0.775889	-1.1398920009004172	86.36982659546385	-26.05300880527962
19095	135720	1	0.0	M	171	67.0	0.90698	0.751861	-6.050482401327672	88.49079028183434	-19.08751288650889
19096	135721	1	0.0	M	164	68.0	0.892946	0.769067	-2.3050210320000453	87.49257237514473	-23.69034985361778
19097	135722	2	0.034483	F	161	55.0	0.88896	0.800936	-6.763017531377197	82.54402463059397	-33.277937031838526
19098	135723	1	0.0	F	160	57.0	0.867369	0.801907	-2.752615204107066	77.15533119504678	-35.35261552984173
19099	135724	1	0.0	F	176	55.0	0.872011	0.805764	-2.860900081931689	77.9705211096609	-31.043194024896614
19100	135725	2	0.034483	F	167	60.0	0.875796	0.806501	-2.9555732598073927	80.20156665856925	-37.00260114334891
19101	135726	1	0.0	M	164	55.0	0.95951	0.636537	-15.900098610117267	90.65043968125275	2.5431071637070057
19102	135727	2	0.034483	M	183	74.0	0.936039	0.690772	-13.571062319289558	91.37095335794756	-6.7591842274751945
19103	135728	1	0.0	M	171	61.0	0.962035	0.628028	-16.01957923155391	92.5781006931595	4.974625168751933
19104	135729	2	0.034483	F	162	50.0	0.918025	0.736196	-20.758907358705436	85.70947289275402	-25.800611455391383
19105	135730	1	0.0	M	182	76.0	0.952653	0.658945	-14.739783134959659	90.64593758197753	-1.1496201119038991
19106	135731	2	0.034483	M	168	67.0	0.946278	0.667737	-14.140372917573394	91.64403896068083	-6.1223909817695805
